route_id,service_id,trip_id,trip_headsign,block_id,direction_id,shape_id
10178,5,3149517,"Erdenheim",3205,0,133919
10178,5,3149518,"Erdenheim",3361,0,133919
10178,5,3149519,"Erdenheim",3362,0,133919
10178,5,3149520,"Erdenheim",3351,0,133919
10178,5,3149521,"Germantown-Northwestern",3352,0,133922
10178,5,3149522,"Erdenheim",3351,0,133919
10178,5,3149523,"Germantown-Northwestern",3353,0,133922
10178,5,3149524,"Plymouth Mtg Mall",3352,0,133923
10178,5,3149525,"Erdenheim",3355,0,133919
10178,5,3149526,"Plymouth Mtg Mall",3351,0,133923
10178,5,3149527,"Erdenheim",3355,0,133919
10178,5,3149528,"Plymouth Mtg Mall",3358,0,133923
10178,5,3149529,"Erdenheim",3003,0,133919
10178,5,3149530,"Plymouth Mtg Mall",3351,0,133923
10178,5,3149531,"Plymouth Mtg Mall",3352,0,133923
10178,5,3149532,"Erdenheim",3355,0,133919
10178,5,3149533,"Plymouth Mtg Mall",3353,0,133923
10178,5,3149534,"Erdenheim",3354,0,133919
10178,5,3149535,"Plymouth Mtg Mall",3356,0,133923
10178,5,3149536,"Erdenheim",3359,0,133919
10178,5,3149537,"Plymouth Mtg Mall",3358,0,133923
10178,5,3149538,"Erdenheim",3362,0,133919
10178,5,3149539,"Plymouth Mtg Mall",3360,0,133923
10178,5,3149540,"Erdenheim",3361,0,133919
10178,5,3149541,"Plymouth Mtg Mall",3205,0,133923
10178,5,3149542,"Erdenheim",3353,0,133919
10178,5,3149543,"Erdenheim",3361,0,133919
10178,5,3149544,"Plymouth Mtg Mall",3354,0,133923
10178,5,3149545,"Erdenheim",3356,0,133919
10178,5,3149546,"Plymouth Mtg Mall",3355,0,133923
10178,5,3149547,"Erdenheim",3352,0,133919
10178,5,3149548,"Plymouth Mtg Mall",3353,0,133923
10178,5,3149549,"Erdenheim",3363,0,133919
10178,5,3149550,"Plymouth Mtg Mall",3357,0,133923
10178,5,3149551,"Plymouth Mtg Mall",3351,0,133923
10178,5,3149552,"Erdenheim",3359,0,133919
10178,5,3149553,"Erdenheim",3362,0,133919
10178,5,3149554,"Plymouth Mtg Mall",3358,0,133923
10178,5,3149555,"Erdenheim",3361,0,133919
10178,5,3149556,"Plymouth Mtg Mall",3360,0,133923
10178,5,3149557,"Plymouth Mtg Mall",3359,0,133923
10178,5,3149558,"Erdenheim",3205,0,133919
10178,5,3149559,"Plymouth Mtg Mall",3362,0,133923
10178,5,3149560,"Erdenheim",3361,0,133919
10178,5,3149561,"Plymouth Mtg Mall",3360,0,133923
10178,5,3149562,"Plymouth Mtg Mall",3205,0,133923
10178,5,3149563,"Erdenheim",3361,0,133919
10178,5,3149564,"Plymouth Mtg Mall",3353,0,133923
10178,5,3149565,"Erdenheim",3351,0,133919
10178,5,3149566,"Plymouth Mtg Mall",3356,0,133923
10178,5,3149567,"Erdenheim",3354,0,133919
10178,5,3149568,"Plymouth Mtg Mall",3357,0,133923
10178,5,3149569,"Erdenheim",3352,0,133919
10178,5,3149570,"Olney Trans Center",3355,1,133927
10178,5,3149571,"Olney Trans Center",3360,1,133931
10178,5,3149572,"Olney Trans Center",3361,1,133927
10178,5,3149573,"Olney Trans Center",3356,1,133931
10178,5,3149574,"Olney Trans Center",3359,1,133927
10178,5,3149575,"Olney Trans Center",3357,1,133931
10178,5,3149576,"Olney Trans Center",3362,1,133927
10178,5,3149577,"Olney Trans Center",3361,1,133927
10178,5,3149578,"Olney Trans Center",3358,1,133931
10178,5,3149579,"Olney Trans Center",3360,1,133931
10178,5,3149580,"Olney Trans Center",3359,1,133927
10178,5,3149581,"Olney Trans Center",3205,1,133931
10178,5,3149582,"Olney Trans Center",3362,1,133927
10178,5,3149583,"Olney Trans Center",3358,1,133931
10178,5,3149584,"Olney Trans Center",3355,1,133927
10178,5,3149585,"Olney Trans Center",3358,1,133931
10178,5,3149586,"Olney Trans Center",3354,1,133927
10178,5,3149587,"Olney Trans Center",3357,1,133931
10178,5,3149588,"Olney Trans Center",3354,1,133928
10178,5,3149589,"Olney Trans Center",3355,1,133927
10178,5,3149590,"Olney Trans Center",3352,1,133931
10178,5,3149591,"Olney Trans Center",3353,1,133927
10178,5,3149592,"Olney Trans Center",3351,1,133931
10178,5,3149593,"Olney Trans Center",3356,1,133927
10178,5,3149594,"Olney Trans Center",3354,1,133931
10178,5,3149595,"Olney Trans Center",3352,1,133927
10178,5,3149596,"Olney Trans Center",3353,1,133931
10178,5,3149597,"Olney Trans Center",3355,1,133927
10178,5,3149598,"Olney Trans Center",3356,1,133931
10178,5,3149599,"Olney Trans Center",3361,1,133927
10178,5,3149600,"Olney Trans Center",3360,1,133931
10178,5,3149601,"Olney Trans Center",3353,1,133931
10178,5,3149602,"Olney Trans Center",3363,1,133927
10178,5,3149603,"Olney Trans Center",3356,1,133931
10178,5,3149604,"Olney Trans Center",3355,1,133927
10178,5,3149605,"Olney Trans Center",3357,1,133931
10178,5,3149606,"Olney Trans Center",3003,1,133927
10178,5,3149607,"Olney Trans Center",3358,1,133931
10178,5,3149608,"Olney Trans Center",3359,1,133927
10178,5,3149609,"Olney Trans Center",3353,1,133931
10178,5,3149610,"Olney Trans Center",3003,1,133927
10178,5,3149611,"Olney Trans Center",3355,1,133931
10178,5,3149612,"Olney Trans Center",3351,1,133927
10178,5,3149613,"Olney Trans Center",3352,1,133929
10178,5,3149614,"Olney Trans Center",3351,1,133927
10178,5,3149615,"Olney Trans Center",3357,1,133931
10178,5,3149616,"Olney Trans Center",3361,1,133927
10178,5,3149617,"Olney Trans Center",3354,1,133927
10178,5,3149618,"Olney Trans Center",3351,1,133931
10178,5,3149619,"Olney Trans Center",3352,1,133931
10178,5,3149620,"Olney Trans Center",3205,1,133927
10178,5,3149621,"Olney Trans Center",3359,1,133931
10178,5,3149622,"Olney Trans Center",3361,1,133927
10178,5,3149623,"Olney Trans Center",3362,1,133931
10178,5,3149624,"Olney Trans Center",3360,1,133931
10178,5,3149625,"Olney Trans Center",3205,1,133931
10178,5,3149626,"Olney Trans Center",3361,1,133927
10178,5,3149627,"Olney Trans Center",3359,1,133927
10178,5,3149628,"Olney Trans Center",3358,1,133931
10178,5,3149629,"Olney Trans Center",3351,1,133927
10178,5,3149630,"Olney Trans Center",3362,1,133931
10178,5,3149631,"Olney Trans Center",3205,1,133927
10178,5,3149632,"Olney Trans Center",3361,1,133927
10178,5,3149633,"Olney Trans Center",3362,1,133927
10178,5,3149634,"Olney Trans Center",3353,1,133929
10178,5,3149635,"Olney Trans Center",3351,1,133931
10178,5,3149636,"Olney Trans Center",3356,1,133931
10178,5,3149637,"Olney Trans Center",3352,1,133927
10180,5,3171971,"Frankford Trans Ctr",2782,0,133939
10180,5,3171972,"Frankford Trans Ctr",2783,0,133939
10180,5,3171973,"Frankford Trans Ctr",9901,0,133939
10180,5,3171974,"Frankford Trans Ctr",9902,0,133939
10180,5,3171975,"Frankford Trans Ctr",9903,0,133939
10180,5,3171976,"Frankford Trans Ctr",9904,0,133939
10180,5,3171977,"Frankford Trans Ctr",1083,0,133939
10180,5,3171978,"Frankford Trans Ctr",2780,0,133939
10180,5,3171979,"Frankford Trans Ctr",2781,0,133939
10180,5,3171980,"Frankford Trans Ctr",2782,0,133939
10180,5,3171981,"Frankford Trans Ctr",2783,0,133939
10180,5,3171982,"Frankford Trans Ctr",1151,0,133939
10180,5,3171983,"Frankford Trans Ctr",9901,0,133939
10180,5,3171984,"Frankford Trans Ctr",9903,0,133939
10180,5,3171985,"Frankford Trans Ctr",9904,0,133939
10180,5,3171986,"Frankford Trans Ctr",1451,0,133939
10180,5,3171987,"Frankford Trans Ctr",9902,0,133939
10180,5,3171988,"Frankford Trans Ctr",2780,0,133939
10180,5,3171989,"Frankford Trans Ctr",2781,0,133939
10180,5,3171991,"69th St Trans Ctr",2782,1,133941
10180,5,3171992,"69th St Trans Ctr",2783,1,133941
10180,5,3171993,"69th St Trans Ctr",1151,1,133941
10180,5,3171994,"69th St Trans Ctr",9901,1,133941
10180,5,3171995,"69th St Trans Ctr",9902,1,133941
10180,5,3171996,"69th St Trans Ctr",9903,1,133941
10180,5,3171997,"69th St Trans Ctr",9904,1,133941
10180,5,3171998,"69th St Trans Ctr",1451,1,133941
10180,5,3171999,"69th St Trans Ctr",2780,1,133941
10180,5,3172000,"69th St Trans Ctr",2781,1,133941
10180,5,3172001,"69th St Trans Ctr",2782,1,133941
10180,5,3172002,"69th St Trans Ctr",2783,1,133941
10180,5,3172003,"69th St Trans Ctr",1151,1,133941
10180,5,3172004,"69th St Trans Ctr",9901,1,133941
10180,5,3172005,"69th St Trans Ctr",9902,1,133941
10180,5,3172006,"69th St Trans Ctr",9903,1,133941
10180,5,3172007,"69th St Trans Ctr",9904,1,133941
10180,5,3172008,"69th St Trans Ctr",2781,1,133941
10180,5,3172009,"69th St Trans Ctr",1083,1,133941
10180,5,3172010,"69th St Trans Ctr",2780,1,133941
10181,5,3150110,"Wissahickon Trans Ctr",2705,0,133943
10181,5,3150111,"Wissahickon Trans Ctr via Henry - Midvale",2706,0,133944
10181,5,3150112,"Wissahickon Trans Ctr",2707,0,133943
10181,5,3150113,"Wissahickon Trans Ctr via Henry - Midvale",2708,0,133944
10181,5,3150114,"Wissahickon Trans Ctr",2709,0,133943
10181,5,3150115,"Wissahickon Trans Ctr via Henry - Midvale",2704,0,133944
10181,5,3150116,"Wissahickon Trans Ctr",2710,0,133943
10181,5,3150117,"Wissahickon Trans Ctr",2703,0,133943
10181,5,3150118,"Wissahickon Trans Ctr via Henry - Midvale",2705,0,133944
10181,5,3150119,"Wissahickon Trans Ctr",2706,0,133943
10181,5,3150120,"Wissahickon Trans Ctr via Henry - Midvale",2707,0,133944
10181,5,3150121,"Wissahickon Trans Ctr",2708,0,133943
10181,5,3150122,"Wissahickon Trans Ctr via Henry - Midvale",2709,0,133944
10181,5,3150123,"Wissahickon Trans Ctr",2710,0,133943
10181,5,3150124,"Wissahickon Trans Ctr via Henry - Midvale",2711,0,133944
10181,5,3150125,"Wissahickon Trans Ctr",2706,0,133943
10181,5,3150126,"Wissahickon Trans Ctr via Henry - Midvale",2712,0,133944
10181,5,3150127,"Wissahickon Trans Ctr",2709,0,133943
10181,5,3150128,"Wissahickon Trans Ctr",2711,0,133943
10181,5,3150129,"Wissahickon Trans Ctr",2706,0,133943
10181,5,3150130,"Wissahickon Trans Ctr",2709,0,133943
10181,5,3150131,"Wissahickon Trans Ctr",2710,0,133943
10181,5,3150132,"Wissahickon Trans Ctr",2711,0,133943
10181,5,3150133,"Wissahickon Trans Ctr",2706,0,133943
10181,5,3150134,"Wissahickon Trans Ctr",2712,0,133943
10181,5,3150135,"Wissahickon Trans Ctr",2709,0,133943
10181,5,3150136,"Wissahickon Trans Ctr",2710,0,133943
10181,5,3150137,"Wissahickon Trans Ctr",2711,0,133943
10181,5,3150138,"Wissahickon Trans Ctr",2706,0,133943
10181,5,3150139,"Wissahickon Trans Ctr",2712,0,133943
10181,5,3150140,"Wissahickon Trans Ctr",2709,0,133943
10181,5,3150141,"Wissahickon Trans Ctr",2710,0,133943
10181,5,3150142,"Wissahickon Trans Ctr",2711,0,133943
10181,5,3150143,"Wissahickon Trans Ctr",2712,0,133943
10181,5,3150144,"Wissahickon Trans Ctr",2709,0,133943
10181,5,3150145,"Wissahickon Trans Ctr",2711,0,133943
10181,5,3150146,"Wissahickon Trans Ctr",2712,0,133943
10181,5,3150147,"Wissahickon Trans Ctr",2701,0,133943
10181,5,3150148,"Wissahickon Trans Ctr",2702,0,133943
10181,5,3150149,"Wissahickon Trans Ctr",2703,0,133943
10181,5,3150150,"Wissahickon Trans Ctr",2701,0,133943
10181,5,3150151,"Wissahickon Trans Ctr",2702,0,133943
10181,5,3150152,"Wissahickon Trans Ctr",2703,0,133943
10181,5,3150153,"Wissahickon Trans Ctr",2701,0,133943
10181,5,3150154,"Wissahickon Trans Ctr",2702,0,133943
10181,5,3150155,"Wissahickon Trans Ctr",2703,0,133943
10181,5,3150156,"Wissahickon Trans Ctr",2701,0,133943
10181,5,3150157,"Wissahickon Trans Ctr",2702,0,133943
10181,5,3150158,"Wissahickon Trans Ctr via Henry - Midvale",2701,0,133944
10181,5,3150159,"Wissahickon Trans Ctr",2702,0,133943
10181,5,3150160,"Wissahickon Trans Ctr via Henry - Midvale",2712,0,133944
10181,5,3150161,"Wissahickon Trans Ctr",2704,0,133943
10181,5,3150162,"Wissahickon Trans Ctr via Henry - Midvale",2701,0,133944
10181,5,3150163,"Wissahickon Trans Ctr",2702,0,133943
10181,5,3150164,"Wissahickon Trans Ctr via Henry - Midvale",2703,0,133944
10181,5,3150165,"Wissahickon Trans Ctr",2704,0,133943
10181,5,3150166,"Wissahickon Trans Ctr via Henry - Midvale",2705,0,133944
10181,5,3150167,"Wissahickon Trans Ctr",2706,0,133943
10181,5,3150168,"Wissahickon Trans Ctr via Henry - Midvale",2707,0,133944
10181,5,3150169,"Wissahickon Trans Ctr",2708,0,133943
10181,5,3150170,"Wissahickon Trans Ctr via Henry - Midvale",2709,0,133944
10181,5,3150171,"Wissahickon Trans Ctr",2704,0,133943
10181,5,3150172,"Wissahickon Trans Ctr via Henry - Midvale",2710,0,133944
10181,5,3150173,"Wissahickon Trans Ctr via Henry - Midvale",2703,0,133944
10181,5,3150174,"Wissahickon Trans Ctr via Henry - Midvale",2710,0,133944
10181,5,3150175,"Frankford Trans Ctr via Henry - Midvale",2706,1,133951
10181,5,3150176,"Frankford Trans Ctr",2712,1,133949
10181,5,3150177,"Frankford Trans Ctr via Henry - Midvale",2709,1,133951
10181,5,3150178,"Frankford Trans Ctr",2710,1,133949
10181,5,3150179,"Frankford Trans Ctr via Henry - Midvale",2711,1,133951
10181,5,3150180,"Frankford Trans Ctr",2706,1,133949
10181,5,3150181,"Frankford Trans Ctr",2712,1,133949
10181,5,3150182,"Frankford Trans Ctr via Henry - Midvale",2709,1,133951
10181,5,3150183,"Frankford Trans Ctr",2710,1,133949
10181,5,3150184,"Frankford Trans Ctr",2711,1,133949
10181,5,3150185,"Frankford Trans Ctr",2706,1,133949
10181,5,3150186,"Frankford Trans Ctr",2712,1,133949
10181,5,3150187,"Frankford Trans Ctr",2709,1,133949
10181,5,3150188,"Frankford Trans Ctr",2710,1,133949
10181,5,3150189,"Frankford Trans Ctr",2711,1,133949
10181,5,3150190,"Frankford Trans Ctr",2706,1,133950
10181,5,3150191,"Frankford Trans Ctr",2712,1,133949
10181,5,3150192,"Frankford Trans Ctr",2709,1,133949
10181,5,3150193,"Frankford Trans Ctr",2710,1,133950
10181,5,3150194,"Frankford Trans Ctr",2711,1,133949
10181,5,3150195,"Frankford Trans Ctr",2712,1,133949
10181,5,3150196,"Frankford Trans Ctr",2709,1,133950
10181,5,3150197,"Frankford Trans Ctr",2711,1,133950
10181,5,3150198,"Frankford Trans Ctr",2712,1,133950
10181,5,3150199,"Frankford Trans Ctr",2702,1,133949
10181,5,3150200,"Frankford Trans Ctr",2703,1,133949
10181,5,3150201,"Frankford Trans Ctr",2701,1,133949
10181,5,3150202,"Frankford Trans Ctr",2703,1,133949
10181,5,3150203,"Frankford Trans Ctr",2701,1,133949
10181,5,3150204,"Frankford Trans Ctr",2702,1,133949
10181,5,3150205,"Frankford Trans Ctr",2703,1,133949
10181,5,3150206,"Frankford Trans Ctr",2701,1,133949
10181,5,3150207,"Frankford Trans Ctr",2702,1,133949
10181,5,3150208,"Frankford Trans Ctr via Henry - Midvale",2703,1,133951
10181,5,3150209,"Frankford Trans Ctr",2701,1,133949
10181,5,3150210,"Frankford Trans Ctr via Henry - Midvale",2702,1,133951
10181,5,3150211,"Frankford Trans Ctr",2703,1,133949
10181,5,3150212,"Frankford Trans Ctr via Henry - Midvale",2704,1,133951
10181,5,3150213,"Frankford Trans Ctr",2701,1,133950
10181,5,3150214,"Frankford Trans Ctr via Henry - Midvale",2702,1,133952
10181,5,3150215,"Frankford Trans Ctr",2703,1,133950
10181,5,3150216,"Frankford Trans Ctr via Henry - Midvale",2704,1,133951
10181,5,3150217,"Frankford Trans Ctr",2705,1,133949
10181,5,3150218,"Frankford Trans Ctr via Henry - Midvale",2706,1,133951
10181,5,3150219,"Frankford Trans Ctr",2707,1,133949
10181,5,3150220,"Frankford Trans Ctr via Henry - Midvale",2708,1,133951
10181,5,3150221,"Frankford Trans Ctr",2709,1,133949
10181,5,3150222,"Frankford Trans Ctr via Henry - Midvale",2704,1,133951
10181,5,3150223,"Frankford Trans Ctr",2710,1,133949
10181,5,3150224,"Frankford Trans Ctr via Henry - Midvale",2705,1,133951
10181,5,3150225,"Frankford Trans Ctr",2706,1,133949
10181,5,3150226,"Frankford Trans Ctr via Henry - Midvale",2707,1,133951
10181,5,3150227,"Frankford Trans Ctr",2708,1,133949
10181,5,3150228,"Frankford Trans Ctr via Henry - Midvale",2709,1,133951
10181,5,3150229,"Frankford Trans Ctr",2704,1,133950
10181,5,3150230,"Frankford Trans Ctr via Henry - Midvale",2710,1,133951
10181,5,3150231,"Frankford Trans Ctr",2705,1,133950
10181,5,3150232,"Frankford Trans Ctr via Henry - Midvale",2706,1,133951
10181,5,3150233,"Frankford Trans Ctr",2707,1,133950
10181,5,3150234,"Frankford Trans Ctr via Henry - Midvale",2708,1,133952
10181,5,3150235,"Frankford Trans Ctr",2709,1,133949
10181,5,3150236,"Frankford Trans Ctr",2711,1,133949
10181,5,3150237,"Frankford Trans Ctr",2701,1,133949
10181,5,3150238,"Frankford Trans Ctr",2702,1,133949
10181,5,3150239,"Frankford Trans Ctr via Henry - Midvale",2710,1,133951
10194,5,3154533,"Broad - Pattison",3820,0,134034
10194,5,3154535,"Broad - Pattison",7554,0,134034
10194,5,3154537,"Broad - Pattison",3818,0,134034
10194,5,3154539,"Broad - Pattison",3819,0,134034
10194,5,3154541,"Broad - Pattison",3820,0,134034
10194,5,3154544,"Broad - Pattison",3552,0,134034
10194,5,3154546,"Broad - Pattison",7283,0,134034
10194,5,3154548,"Broad - Pattison",3550,0,134034
10194,5,3154550,"Broad - Pattison",3815,0,134034
10194,5,3154552,"Broad - Pattison",3809,0,134034
10194,5,3154554,"Broad - Pattison",3813,0,134034
10194,5,3154556,"Broad - Pattison",7283,0,134034
10194,5,3154558,"Broad - Pattison",3814,0,134034
10194,5,3154560,"Broad - Pattison",3815,0,134034
10194,5,3154562,"Broad - Pattison",7552,0,134034
10194,5,3154564,"Broad - Pattison",3809,0,134034
10194,5,3154566,"Broad - Pattison",3831,0,134034
10194,5,3154568,"Broad - Pattison",3813,0,134034
10194,5,3154570,"Broad - Pattison",7283,0,134034
10194,5,3154573,"Broad - Pattison",3814,0,134034
10194,5,3154576,"Broad - Pattison",3815,0,134034
10194,5,3154579,"Broad - Pattison",7552,0,134034
10194,5,3154581,"Broad - Pattison",3809,0,134034
10194,5,3154585,"Broad - Pattison",3831,0,134034
10194,5,3154588,"Broad - Pattison",3813,0,134034
10194,5,3154591,"Broad - Pattison",3817,0,134034
10194,5,3154593,"Broad - Pattison",7553,0,134034
10194,5,3154597,"Broad - Pattison",3815,0,134034
10194,5,3154600,"Broad - Pattison",7552,0,134034
10194,5,3154602,"Broad - Pattison",3809,0,134034
10194,5,3154605,"Broad - Pattison",3831,0,134034
10194,5,3154608,"Broad - Pattison",3818,0,134034
10194,5,3154611,"Broad - Pattison",3817,0,134034
10194,5,3154614,"Broad - Pattison",7553,0,134034
10194,5,3154616,"Broad - Pattison",3819,0,134034
10194,5,3154618,"Broad - Pattison",3820,0,134034
10194,5,3154620,"Broad - Pattison",7554,0,134034
10194,5,3154622,"Broad - Pattison",3818,0,134034
10194,5,3154624,"Broad - Pattison",3817,0,134034
10194,5,3154626,"Broad - Pattison",7553,0,134034
10194,5,3154628,"Broad - Pattison",3819,0,134034
10194,5,3154630,"Broad - Pattison",3820,0,134034
10194,5,3154632,"Broad - Pattison",7554,0,134034
10194,5,3154634,"Broad - Pattison",3818,0,134034
10194,5,3154636,"Broad - Pattison",3817,0,134034
10194,5,3154638,"Broad - Pattison",3819,0,134034
10194,5,3154641,"11th - Nedro",3552,1,134038
10194,5,3154643,"11th - Nedro",7283,1,134038
10194,5,3154645,"11th - Nedro",3550,1,134038
10194,5,3154647,"11th - Nedro",3815,1,134038
10194,5,3154649,"11th - Nedro",7552,1,134038
10194,5,3154651,"11th - Nedro",3809,1,134038
10194,5,3154653,"11th - Nedro",3813,1,134038
10194,5,3154655,"11th - Nedro",7283,1,134038
10194,5,3154657,"11th - Nedro",3814,1,134038
10194,5,3154660,"11th - Nedro",3815,1,134038
10194,5,3154662,"11th - Nedro",7552,1,134038
10194,5,3154665,"11th - Nedro",3809,1,134038
10194,5,3154669,"11th - Nedro",3831,1,134038
10194,5,3154672,"11th - Nedro",3813,1,134038
10194,5,3154674,"11th - Nedro",7283,1,134038
10194,5,3154677,"11th - Nedro",7553,1,134038
10194,5,3154680,"11th - Nedro",3815,1,134038
10194,5,3154683,"11th - Nedro",7552,1,134038
10194,5,3154687,"11th - Nedro",3809,1,134038
10194,5,3154690,"11th - Nedro",3831,1,134038
10194,5,3154693,"11th - Nedro",3813,1,134038
10194,5,3154696,"11th - Nedro",3817,1,134038
10194,5,3154699,"11th - Nedro",7553,1,134038
10194,5,3154701,"11th - Nedro",3815,1,134038
10194,5,3154703,"11th - Nedro",7552,1,134038
10194,5,3154705,"11th - Nedro",7554,1,134038
10194,5,3154707,"11th - Nedro",3831,1,134038
10194,5,3154709,"11th - Nedro",3818,1,134038
10194,5,3154711,"11th - Nedro",3817,1,134038
10194,5,3154713,"11th - Nedro",7553,1,134038
10194,5,3154715,"11th - Nedro",3819,1,134038
10194,5,3154717,"11th - Nedro",3820,1,134038
10194,5,3154719,"11th - Nedro",7554,1,134038
10194,5,3154721,"11th - Nedro",3818,1,134038
10194,5,3154723,"11th - Nedro",3817,1,134038
10194,5,3154725,"11th - Nedro",7553,1,134038
10194,5,3154727,"11th - Nedro",3819,1,134038
10194,5,3154729,"11th - Nedro",3820,1,134038
10194,5,3154731,"11th - Nedro",7554,1,134038
10194,5,3154733,"11th - Nedro",3818,1,134038
10194,5,3154735,"11th - Nedro",3819,1,134038
10194,5,3154737,"11th - Nedro",3820,1,134038
10194,5,3154739,"11th - Nedro",7554,1,134038
10194,5,3154741,"11th - Nedro",3818,1,134038
10194,5,3154743,"11th - Nedro",3819,1,134038
10194,5,3154745,"11th - Nedro",3820,1,134038
10195,5,3156992,"City Hall",3811,0,134041
10195,5,3156993,"City Hall",3812,0,134041
10195,5,3156994,"City Hall",3824,0,134041
10195,5,3156995,"City Hall",3810,0,134041
10195,5,3156996,"City Hall",3811,0,134041
10195,5,3156997,"City Hall",3812,0,134041
10195,5,3156998,"City Hall",3554,0,134041
10195,5,3156999,"City Hall",3555,0,134041
10195,5,3157000,"City Hall",3551,0,134041
10195,5,3157001,"City Hall",3822,0,134041
10195,5,3157002,"City Hall",3554,0,134041
10195,5,3157003,"City Hall",3555,0,134041
10195,5,3157004,"City Hall",3823,0,134041
10195,5,3157005,"City Hall",3805,0,134041
10195,5,3157006,"City Hall",3803,0,134041
10195,5,3157007,"City Hall",3827,0,134041
10195,5,3157008,"City Hall",3807,0,134041
10195,5,3157009,"City Hall",3257,0,134041
10195,5,3157010,"City Hall",3823,0,134041
10195,5,3157011,"City Hall",3805,0,134041
10195,5,3157012,"City Hall",3803,0,134041
10195,5,3157013,"Olney Trans Center",3307,0,134043
10195,5,3157014,"City Hall",3825,0,134041
10195,5,3157015,"Olney Trans Center",3827,0,134043
10195,5,3157016,"City Hall",3807,0,134041
10195,5,3157017,"Olney Trans Center",3826,0,134043
10195,5,3157018,"City Hall",3816,0,134041
10195,5,3157019,"Olney Trans Center",3257,0,134043
10195,5,3157020,"City Hall",3307,0,134041
10195,5,3157021,"Olney Trans Center",3823,0,134043
10195,5,3157022,"City Hall",3827,0,134041
10195,5,3157023,"Olney Trans Center",3805,0,134043
10195,5,3157024,"City Hall",3826,0,134041
10195,5,3157025,"Olney Trans Center",3803,0,134043
10195,5,3157026,"City Hall",3257,0,134041
10195,5,3157027,"Olney Trans Center",3825,0,134043
10195,5,3157028,"City Hall",3823,0,134041
10195,5,3157029,"Olney Trans Center",3807,0,134043
10195,5,3157030,"City Hall",3805,0,134041
10195,5,3157031,"Olney Trans Center",3816,0,134043
10195,5,3157032,"City Hall",3803,0,134041
10195,5,3157033,"Olney Trans Center",3307,0,134043
10195,5,3157034,"City Hall",3808,0,134041
10195,5,3157035,"Olney Trans Center",3827,0,134043
10195,5,3157036,"City Hall",3807,0,134041
10195,5,3157037,"Olney Trans Center",3826,0,134043
10195,5,3157038,"City Hall",3816,0,134041
10195,5,3157039,"Olney Trans Center",3257,0,134043
10195,5,3157040,"City Hall",3307,0,134041
10195,5,3157041,"City Hall",3824,0,134041
10195,5,3157042,"City Hall",3810,0,134041
10195,5,3157043,"City Hall",3808,0,134041
10195,5,3157044,"City Hall",3811,0,134041
10195,5,3157045,"City Hall",3816,0,134041
10195,5,3157046,"City Hall",3824,0,134041
10195,5,3157047,"City Hall",3810,0,134041
10195,5,3157048,"City Hall",3808,0,134041
10195,5,3157049,"City Hall",3811,0,134041
10195,5,3157050,"City Hall",3812,0,134041
10195,5,3157051,"City Hall",3824,0,134041
10195,5,3157052,"City Hall",3810,0,134041
10195,5,3157053,"Cheltenham - Ogontz",3554,1,134045
10195,5,3157054,"Cheltenham - Ogontz",3555,1,134045
10195,5,3157055,"Cheltenham - Ogontz",3551,1,134045
10195,5,3157056,"Cheltenham - Ogontz",3822,1,134045
10195,5,3157057,"Cheltenham - Ogontz",3554,1,134045
10195,5,3157058,"Cheltenham - Ogontz",3555,1,134045
10195,5,3157059,"Cheltenham - Ogontz",3823,1,134045
10195,5,3157060,"Cheltenham - Ogontz",3805,1,134045
10195,5,3157061,"Cheltenham - Ogontz",3803,1,134045
10195,5,3157062,"Cheltenham - Ogontz",3827,1,134045
10195,5,3157063,"Cheltenham - Ogontz",3807,1,134045
10195,5,3157064,"Cheltenham - Ogontz",3826,1,134047
10195,5,3157065,"Cheltenham - Ogontz",3257,1,134045
10195,5,3157066,"Cheltenham - Ogontz",3307,1,134047
10195,5,3157067,"Cheltenham - Ogontz",3823,1,134045
10195,5,3157068,"Cheltenham - Ogontz",3827,1,134047
10195,5,3157069,"Cheltenham - Ogontz",3805,1,134045
10195,5,3157070,"Cheltenham - Ogontz",3826,1,134047
10195,5,3157071,"Cheltenham - Ogontz",3803,1,134045
10195,5,3157072,"Cheltenham - Ogontz",3257,1,134047
10195,5,3157073,"Cheltenham - Ogontz",3825,1,134045
10195,5,3157074,"Cheltenham - Ogontz",3823,1,134047
10195,5,3157075,"Cheltenham - Ogontz",3807,1,134045
10195,5,3157076,"Cheltenham - Ogontz",3805,1,134047
10195,5,3157077,"Cheltenham - Ogontz",3816,1,134045
10195,5,3157078,"Cheltenham - Ogontz",3803,1,134047
10195,5,3157079,"Cheltenham - Ogontz",3307,1,134045
10195,5,3157080,"Cheltenham - Ogontz",3808,1,134047
10195,5,3157081,"Cheltenham - Ogontz",3827,1,134045
10195,5,3157082,"Cheltenham - Ogontz",3807,1,134047
10195,5,3157083,"Cheltenham - Ogontz",3826,1,134045
10195,5,3157084,"Cheltenham - Ogontz",3816,1,134047
10195,5,3157085,"Cheltenham - Ogontz",3257,1,134045
10195,5,3157086,"Cheltenham - Ogontz",3307,1,134047
10195,5,3157087,"Cheltenham - Ogontz",3823,1,134045
10195,5,3157088,"Cheltenham - Ogontz",3827,1,134047
10195,5,3157089,"Cheltenham - Ogontz",3805,1,134045
10195,5,3157090,"Cheltenham - Ogontz",3826,1,134047
10195,5,3157091,"Cheltenham - Ogontz",3803,1,134045
10195,5,3157092,"Cheltenham - Ogontz",3808,1,134045
